SEXO,EDAD_TRAMO,COMUNA,n,peso_medio,costo_medio,dias_medio,z_peso_medio,z_costo_medio,score_perfil
HOMBRE,0-17,DIEGO DE ALMAGRO,29,4.879806896551724,148.34257931034483,9.241379310344827,-0.3590253066721662,0.40238941822742674,0.04336411155526054
MUJER,65+,DIEGO DE ALMAGRO,26,7.23243076923077,54.29299615384616,6.0,0.5468460110723201,-0.5072931907902238,0.03955282028209628
MUJER,0-17,RAUCO,35,3.51554,202.12726000000004,5.685714285714286,-0.8843325033245442,0.9226148888021576,0.03828238547761342
HOMBRE,65+,CAUQUENES,911,6.05212744237102,100.82207266739846,7.609220636663007,0.09237347831548398,-0.05724662707926664,0.03512685123621734
MUJER,65+,LAMPA,297,6.5779427609427605,79.66564545454546,7.279461279461279,0.2948372129805622,-0.26187947348386337,0.032957739496698835
MUJER,65+,LOS MUERMOS,195,6.022531794871795,101.20299538461539,7.287179487179487,0.08097775607064638,-0.053562200635234626,0.02741555543541175
MUJER,65+,MALLOA,54,7.220692592592592,53.33660185185185,4.425925925925926,0.5423262586109823,-0.5165437928097999,0.025782465801182375
HOMBRE,40-64,YERBAS BUENAS,170,6.354891176470589,87.78658705882353,7.529411764705882,0.2089518170627222,-0.18333070060980522,0.02562111645291698
MUJER,65+,NUEVA IMPERIAL,691,5.781562228654124,110.37731548480464,6.7452966714905935,-0.01180690917945341,0.035175241516060586,0.023368332336607178
MUJER,65+,INDEPENDENCIA,535,6.059262429906542,99.19249289719626,7.538317757009346,0.09512078553953814,-0.07300852976088941,0.022112255778648726
HOMBRE,65+,SAN ESTEBAN,241,6.713986721991701,73.07764356846474,6.232365145228216,0.3472205640541217,-0.3256010822651672,0.02161948178895451
MUJER,40-64,PUQUELDÓN,22,5.205968181818182,132.53880454545452,6.181818181818182,-0.23343780553663307,0.24952942057565264,0.01609161503901957
MUJER,65+,PAINE,459,6.31816623093682,88.17345490196078,6.40958605664488,0.19481097832045188,-0.17958877069285362,0.015222207627598267
HOMBRE,40-64,LOS LAGOS,132,6.302884848484849,88.74751969696969,7.416666666666667,0.188926924256612,-0.17403620211208792,0.014890722144524082
MUJER,40-64,PADRE HURTADO,416,6.598166346153846,76.92448221153846,4.069711538461538,0.30262424855281544,-0.2883930256650841,0.01423122288773132
HOMBRE,40-64,FRESIA,106,6.45345,81.90154433962263,6.160377358490566,0.2469016195716396,-0.24025302642250693,0.006648593149132687
MUJER,65+,CHIGUAYANTE,824,6.534497330097087,78.66272572815534,5.870145631067961,0.2781086699494443,-0.27158008674250694,0.006528583206937333
HOMBRE,0-17,IQUIQUE,1014,4.862007396449704,145.05278086785012,5.877712031558185,-0.36587895497517703,0.3705692619878081,0.0046903070126310675
MUJER,65+,VALDIVIA,2059,6.268868722680913,88.94869893152016,6.491015055852356,0.1758291090620886,-0.17209032160072496,0.003738787461363635
MUJER,40-64,SAN FELIPE,1131,4.84503015030946,145.5034086648983,4.360742705570292,-0.37241599666353764,0.3749279019344897,0.002511905270952075
MUJER,0-17,SAN IGNACIO,45,6.246748888888889,89.29012666666668,6.4222222222222225,0.16731192821640936,-0.16878790533820676,-0.001475977121797395
HOMBRE,18-39,COQUIMBO,1058,5.960818809073724,100.6687781663516,7.24007561436673,0.05721534151043684,-0.05872934860742399,-0.0015140070969871453
MUJER,40-64,RANCAGUA,1854,5.9732631607335485,100.08263279395901,5.531823085221143,0.062007004711458306,-0.0643987650335921,-0.0023917603221337916
HOMBRE,0-17,QUINTERO,167,5.929895808383233,101.7150491017964,5.341317365269461,0.04530852558910996,-0.04860942630313259,-0.003300900714022635
MUJER,65+,PROVIDENCIA,863,6.6375981460023175,73.47058122827347,6.069524913093859,0.3178073540651707,-0.3218004428198939,-0.003993088754723206
HOMBRE,40-64,QUIRIHUE,91,6.9030032967032975,62.837480219780225,6.131868131868132,0.4200008735621439,-0.42464775742477506,-0.004646883862631179
HOMBRE,0-17,SAN NICOLÁS,87,6.14639540229885,92.87448045977013,4.862068965517241,0.12867109565780263,-0.13411870000290005,-0.005447604345097418
MUJER,65+,PERQUENCO,89,5.967273033707865,99.47420898876406,6.651685393258427,0.05970052286145771,-0.07028366676226011,-0.010583143900802401
MUJER,65+,CURANILAHUE,383,6.329362663185378,84.93817780678852,8.159268929503916,0.19912213360235803,-0.21088157614775999,-0.011759442545401955
MUJER,40-64,PUTAENDO,210,6.004048095238096,97.8872157142857,4.033333333333333,0.0738606586296069,-0.08563365699048563,-0.011772998360878723
HOMBRE,40-64,MARIA PINTO,104,6.3152346153846155,85.46105384615385,5.788461538461538,0.1936821678572769,-0.20582412428334096,-0.012141956426064054
MUJER,65+,ALGARROBO,129,6.41721007751938,81.36844341085272,5.1937984496124034,0.23294753761501402,-0.2454093772268075,-0.01246183961179348
MUJER,65+,SANTA CRUZ,427,6.09660655737705,94.05320117096018,5.044496487119438,0.10950003857466288,-0.12271767411983726,-0.013217635545174383
HOMBRE,18-39,SAN FELIPE,433,6.246878521939954,87.69394133949191,5.073903002309469,0.16736184306431826,-0.18422680452486095,-0.0168649614605427
MUJER,40-64,SAN PEDRO DE ATACAMA,48,6.022060416666666,96.43749375,5.666666666666667,0.08079625319600722,-0.09965590796237081,-0.018859654766363587
MUJER,65+,VITACURA,192,6.640405729166666,71.515596875,4.625,0.31888840620032116,-0.34070977986730233,-0.02182137366698117
HOMBRE,65+,VALLENAR,810,6.357292098765432,82.61844271604937,7.151851851851852,0.20987628555438786,-0.2333189182257357,-0.02344263267134783
HOMBRE,65+,TOME,1209,6.267152936311001,86.07949065343259,8.269644334160462,0.17516845026408426,-0.19984237306790245,-0.024673922803818193
MUJER,40-64,SANTIAGO,2580,6.119431511627907,91.76703201550389,4.955038759689923,0.1182887241035299,-0.14483035396585586,-0.026541629862325958
MUJER,0-17,SAN MIGUEL,374,5.496891711229947,116.44644946524063,6.473262032085562,-0.12141850486915876,0.09387816659563018,-0.027540338273528572
HOMBRE,65+,PURRANQUE,263,6.686632699619771,69.03396197718631,6.186311787072244,0.33668797336700307,-0.36471307719947577,-0.028025103832472698
HOMBRE,0-17,GALVARINO,77,5.009035064935064,135.71907012987012,6.233766233766234,-0.30926635772049355,0.2802901342024872,-0.028976223518006328
MUJER,65+,PLACILLA,92,7.144614130434782,50.64243260869565,5.239130434782608,0.5130324570954895,-0.542602801515572,-0.02957034442008255
MUJER,65+,TUCAPEL,125,6.4807672,76.94611040000001,5.72,0.2574200319062514,-0.2881838297681147,-0.030763797861863285
MUJER,65+,MÁFIL,43,6.269813953488372,84.93428604651163,5.953488372093023,0.17619306757116832,-0.2109192187031391,-0.03472615113197078
HOMBRE,0-17,QUILPUE,599,4.521402170283806,154.46163222036728,5.467445742904841,-0.49702805562006963,0.4615751777926103,-0.03545287782745932
MUJER,65+,PAIGUANO,46,4.630595652173913,150.07384782608693,7.369565217391305,-0.45498340731160025,0.419134892342817,-0.035848514968783274
MUJER,40-64,MAIPU,3321,5.834862601626017,102.05010900331226,5.566696778078892,0.008716252070856639,-0.045368602099999635,-0.036652350029142994
MUJER,65+,PUQUELDÓN,48,6.324989583333333,82.47122916666667,6.0,0.19743829129582607,-0.2347428225237735,-0.03730453122794741
MUJER,0-17,CALBUCO,134,5.764128358208955,104.51480223880597,6.537313432835821,-0.018519772793970633,-0.021529170837861714,-0.04004894363183235
MUJER,40-64,RÍO NEGRO,156,5.3083019230769235,122.37765512820512,5.602564102564102,-0.19403448139276305,0.15124699759967253,-0.042787483793090525
HOMBRE,65+,ROMERAL,179,6.440024581005587,77.14587262569832,6.860335195530726,0.2417321991058463,-0.28625165509431494,-0.044519455988468626
MUJER,65+,PIRQUE,265,6.763561509433962,64.14384075471698,4.0150943396226415,0.36630919889658126,-0.4120121516107493,-0.04570295271416802
MUJER,65+,COELEMU,115,6.494996521739131,74.56584173913043,4.113043478260869,0.26289899290130336,-0.3112066750898184,-0.048307682188515055
HOMBRE,40-64,CHIMBARONGO,238,6.340120168067227,80.6237987394958,5.067226890756302,0.2032642811152393,-0.2526118579257796,-0.049347576810540306
MUJER,65+,PUERTO OCTAY,105,6.631902857142856,68.85715238095239,6.0476190476190474,0.3156143988359183,-0.36642324548947014,-0.05080884665355184
MUJER,40-64,PUENTE ALTO,6484,5.913710626156694,97.43919466378779,3.958050586057989,0.03907646592085783,-0.08996708351331875,-0.05089061759246092
HOMBRE,18-39,OLMUÉ,50,6.805556,61.91259,4.68,0.3824790613845215,-0.4335936402234746,-0.051114578838953095
HOMBRE,18-39,MAULLÍN,56,5.277860714285715,122.72837321428571,7.571428571428571,-0.20575578467530842,0.1546392735977977,-0.05111651107751072
HOMBRE,65+,ARICA,2883,6.279048491155047,82.73408740894901,5.547346514047867,0.1797488007684796,-0.23220035966943742,-0.05245155890095782
MUJER,0-17,PERALILLO,32,4.9938062500000004,133.71033125000002,4.59375,-0.31513017080728495,0.2608608633461266,-0.05426930746115832
HOMBRE,18-39,LOS ÁLAMOS,53,6.319586792452831,80.92692641509433,5.3584905660377355,0.1953579616046862,-0.24967989410893762,-0.054321932504251436
HOMBRE,0-17,LAS CONDES,214,4.715036448598131,144.74071355140185,7.014018691588785,-0.42246971210663975,0.3675508306339613,-0.05491888147267843
HOMBRE,18-39,TOCOPILLA,74,6.06062027027027,91.0478445945946,7.162162162162162,0.0956436182174947,-0.15178660265370808,-0.05614298443621338
MUJER,65+,MEJILLONES,58,6.635718965517241,67.88581034482759,10.517241379310345,0.3170837808148672,-0.37581842756274086,-0.05873464674787365
HOMBRE,65+,SAAVEDRA,206,6.329538349514563,80.06756893203884,7.466019417475728,0.19918978113768093,-0.2579919198620336,-0.05880213872435269
MUJER,65+,IQUIQUE,1697,6.126545786682381,88.1146116676488,5.639952857984679,0.12102805604402161,-0.1801579243787651,-0.059129868334743485
MUJER,65+,CHILLAN,2762,6.178208906589428,85.86906535119479,5.856987690079652,0.140920797528318,-0.20187768499081105,-0.06095688746249306
HOMBRE,0-17,NOGALES,97,6.591738144329897,69.31369793814433,3.7010309278350517,0.30014908721291234,-0.36200736676185574,-0.06185827954894341
HOMBRE,0-17,PEUMO,39,5.38415641025641,117.31165384615386,4.589743589743589,-0.16482692082343778,0.10224674572322688,-0.0625801751002109
HOMBRE,40-64,LOTA,646,5.770870433436532,101.65791532507741,6.335913312693498,-0.015923755367783905,-0.049162045478299735,-0.06508580084608365
HOMBRE,18-39,ALTO HOSPICIO,476,6.066375840336135,89.83567563025211,5.73109243697479,0.09785978455860989,-0.16351115250331683,-0.06565136794470694
HOMBRE,40-64,ALTO DEL CARMEN,33,6.662863636363637,66.01477575757576,4.090909090909091,0.3275357612758849,-0.39391577119542126,-0.06638000991953635
HOMBRE,0-17,PUERTO MONTT,1773,5.300961082910321,120.11583649182177,5.655386350817823,-0.19686105160328254,0.12936984504657498,-0.06749120655670757
HOMBRE,0-17,SAN JOAQUÍN,499,5.825486773547094,99.22348757515029,4.715430861723447,0.005106115390942684,-0.07270873768780851,-0.06760262229686582
HOMBRE,65+,NINHUE,73,6.044246575342466,90.43209315068493,5.506849315068493,0.08933897225481238,-0.15774238003413574,-0.06840340777932336
HOMBRE,18-39,PURRANQUE,82,5.2932707317073175,120.10897926829267,8.402439024390244,-0.19982220007205578,0.1293035194257566,-0.07051868064629918
MUJER,40-64,SAN BERNARDO,2048,5.2790232421875,120.65903784179687,5.78466796875,-0.20530815652083179,0.13462389088795862,-0.07068426563287317
MUJER,65+,RÍO IBÁÑEZ,38,6.867552631578947,57.25457368421053,5.657894736842105,0.4063506929684461,-0.47864770950035007,-0.07229701653190396
HOMBRE,40-64,SAN ROSENDO,21,6.420433333333333,74.97484285714286,7.571428571428571,0.23418864335466144,-0.3072506638919212,-0.07306202053725974
HOMBRE,0-17,TUCAPEL,81,4.756706172839507,141.08585308641977,3.617283950617284,-0.4064248999941112,0.3321996584990679,-0.07422524149504328
HOMBRE,0-17,COLINA,768,5.344626171874999,117.12758528645833,6.8359375,-0.18004792982074275,0.10046636603410773,-0.07958156378663502
HOMBRE,65+,OVALLE,1269,5.898296532702916,95.06283238770685,6.731284475965327,0.03314131185268549,-0.11295214482591703,-0.07981083297323155
MUJER,65+,PORTEZUELO,90,5.325044444444445,117.81033555555557,6.233333333333333,-0.18758781982918257,0.10707018101398269,-0.08051763881519988
MUJER,0-17,QUILPUE,553,4.659456962025317,144.176082278481,6.6672694394213385,-0.4438704397477919,0.36208950659354633,-0.08178093315424556
HOMBRE,65+,PORTEZUELO,75,6.166590666666667,84.17575066666667,8.293333333333333,0.13644722636765544,-0.21825605550996843,-0.081808829142313
MUJER,65+,SAN PEDRO DE LA PAZ,966,6.27068364389234,79.97297660455486,6.444099378881988,0.17652793945673476,-0.2589068520964008,-0.08237891263966604
MUJER,65+,LA SERENA,3057,5.9391411187438665,92.80213238469086,5.766764802093555,0.04886840678244598,-0.1348184775403081,-0.08595007075786212
MUJER,65+,ÑUÑOA,1627,6.183654886293793,82.8247036877689,5.591886908420405,0.14301775695667943,-0.23132388525913425,-0.08830612830245482
HOMBRE,65+,QUELLÓN,106,6.474199056603773,71.18774528301887,5.90566037735849,0.25489098645084696,-0.34388088261496375,-0.08898989616411679
MUJER,65+,LLANQUIHUE,156,6.792750641025641,57.297632692307694,5.711538461538462,0.3775483933151355,-0.4782312267312307,-0.10068283341609519
MUJER,40-64,ANTOFAGASTA,2831,5.534945213705404,107.23329279406569,6.496291063228541,-0.10676610894962692,0.00476508266014144,-0.10200102628948547
HOMBRE,65+,CORONEL,1591,6.441900125707102,71.0133516656191,5.753614079195475,0.24245437240774154,-0.3455676826575356,-0.10311331024979409
HOMBRE,18-39,EL TABO,50,4.997354,128.177904,11.34,-0.3137641194784478,0.20734916572801124,-0.10641495375043655
MUJER,0-17,COMBARBALÁ,44,6.345859090909091,74.39985681818182,5.409090909090909,0.20547403748877874,-0.3128121430874264,-0.10733810559864765
HOMBRE,0-17,MAULLÍN,71,6.581022535211267,64.91355352112676,5.112676056338028,0.29602307154782687,-0.40456720295662585,-0.10854413140879898
MUJER,65+,FRESIA,111,6.614086486486486,63.33605315315316,5.873873873873874,0.30875425457259764,-0.419825374256297,-0.11107111968369937
HOMBRE,0-17,LOS ÁNGELES,1756,5.048396013667426,125.55783718678816,4.9288154897494305,-0.2941105332345105,0.18200690333353484,-0.11210362990097564
MUJER,40-64,LOS VILOS,68,6.864319117647058,53.02325882352941,6.014705882352941,0.4051056373688488,-0.5195745633241948,-0.11446892595534602
HOMBRE,65+,PENCO,859,6.486471478463329,67.92388055878929,7.10360884749709,0.25961644855761923,-0.3754501982692105,-0.11583374971159127
MUJER,40-64,SAN JOSÉ DE MAIPO,174,5.7775810344827585,96.01745517241379,4.086206896551724,-0.013339856988107942,-0.10371867758157124,-0.11705853456967918
MUJER,65+,RENCA,1518,6.172614229249011,80.22915217391305,6.2272727272727275,0.13876658248630727,-0.2564290265443985,-0.1176624440580912
MUJER,0-17,MAIPU,1337,5.32806148092745,113.69403051608079,6.594614809274495,-0.18642611827277078,0.06725574503087986,-0.11917037324189092
MUJER,40-64,LAS CABRAS,74,6.398186486486487,71.02738648648649,4.608108108108108,0.2256225564833827,-0.34543193264105226,-0.11980937615766957
MUJER,65+,PUNITAQUI,127,5.531966141732283,105.48519999999999,6.6141732283464565,-0.1079131923764704,-0.012143122143536715,-0.12005631452000712
HOMBRE,40-64,ARICA,2445,6.064914969325153,83.89007038854807,5.8269938650306745,0.09729728021478316,-0.22101926159788252,-0.12372198138309935
HOMBRE,0-17,PUENTE ALTO,3465,5.059319047619048,123.78921650793652,4.499567099567099,-0.2899046492109603,0.16490014517998566,-0.12500450403097466
HOMBRE,18-39,PARRAL,272,5.975040808823529,87.22954669117648,5.268382352941177,0.06269148319374236,-0.18871860258621395,-0.12602711939247158
MUJER,0-17,CHIGUAYANTE,290,5.836233103448276,92.70358482758621,6.289655172413793,0.009243960008414539,-0.13577166622919473,-0.1265277062207802
MUJER,65+,CURACAUTÍN,264,5.871509848484848,91.23912575757575,4.40530303030303,0.022827173153160095,-0.14993645997835903,-0.12710928682519892
HOMBRE,0-17,SAN MIGUEL,545,5.940259266055046,88.23856146788991,4.856880733944954,0.04929894631321123,-0.17895903572996671,-0.1296600894167555
HOMBRE,65+,CALLE LARGA,216,6.133867592592593,80.04967407407406,7.342592592592593,0.12384729716674331,-0.25816500559548455,-0.13431770842874124
MUJER,65+,LOS ANDES,1051,6.101307897240723,81.07899638439582,5.753568030447193,0.11131027649111337,-0.248209016708054,-0.13689874021694065
HOMBRE,40-64,VALLENAR,588,5.857225850340136,90.57563469387755,6.374149659863946,0.017327159159305775,-0.15635399274807413,-0.13902683358876836
MUJER,0-17,ALTO BIOBÍO,29,6.66766551724138,58.0367551724138,5.241379310344827,0.3293847122318316,-0.47108215872347886,-0.14169744649164728
MUJER,65+,TALCAHUANO,2457,6.217813675213676,75.7641457061457,5.858363858363858,0.15617050418956935,-0.2996162326601401,-0.14344572847057074
MUJER,65+,TRAIGUÉN,224,5.909412053571429,87.98975446428572,5.986607142857143,0.03742131243140523,-0.18136558976863687,-0.14394427733723164
MUJER,0-17,PUYEHUE,67,5.179197014925373,116.93524328358208,5.417910447761194,-0.2437459693329693,0.09860596252004863,-0.14514000681292066
MUJER,40-64,CONCEPCIÓN,1973,5.858986670045615,89.83040552458185,4.863152559553979,0.018005157918664094,-0.1635621269288807,-0.1455569690102166
MUJER,40-64,QUINTA NORMAL,1013,5.456651036525172,105.46944945705823,5.1184600197433365,-0.136913065408592,-0.012295467263162208,-0.1492085326717542
HOMBRE,0-17,LA UNIÓN,132,5.510562878787879,102.25910075757577,3.984848484848485,-0.11615445959841716,-0.0433471559872056,-0.15950161558562276
MUJER,65+,VILCÚN,280,5.541938571428571,101.00865392857143,5.232142857142857,-0.10407333589324799,-0.05544194360528245,-0.15951527949853045
MUJER,40-64,RENCA,1285,5.66186513618677,96.18101081712062,5.228793774319066,-0.05789594370077326,-0.10213670644886672,-0.16003265014963997
MUJER,40-64,CERRO NAVIA,1446,5.896869017980636,86.51908561549101,5.3312586445366525,0.032591651255601414,-0.1955904468118243,-0.16299879555622288
HOMBRE,18-39,CAUQUENES,259,5.648292664092664,96.24401196911198,6.749034749034749,-0.06312198655603733,-0.10152733583401508,-0.16464932239005242
HOMBRE,0-17,LEBU,168,6.002632142857142,82.03373511904762,4.2023809523809526,0.07331545008008342,-0.2389744279526413,-0.16565897787255787
HOMBRE,65+,PUERTO OCTAY,125,6.1348184,76.76688560000001,6.504,0.12421340293021511,-0.28991735880878433,-0.16570395587856923
MUJER,0-17,MEJILLONES,51,4.478325490196078,142.1219176470588,10.03921568627451,-0.5136146121913465,0.3422208609435757,-0.17139375124777084
MUJER,40-64,CONTULMO,42,6.775316666666667,50.42250000000001,4.476190476190476,0.3708354896888948,-0.5447300716487464,-0.17389458195985164
MUJER,40-64,PUDAHUEL,1951,5.6921,93.42599953869811,4.526909277293695,-0.04625409298150523,-0.1287842019880883,-0.17503829496959353
MUJER,65+,COQUIMBO,2926,5.823661380724539,88.15871982228298,6.353383458646617,0.004403252931383637,-0.17973129387345171,-0.17532804094206808
HOMBRE,18-39,CARAHUE,92,5.793080434782609,89.23379565217392,5.434782608695652,-0.007371855754708004,-0.16933275989803093,-0.17670461565273893
HOMBRE,40-64,COIHAIQUE,911,6.440262678375412,63.40649198682766,4.5356750823271135,0.24182387783981654,-0.4191440636130956,-0.17732018577327904
HOMBRE,18-39,MEJILLONES,34,4.587917647058823,137.00525294117648,9.264705882352942,-0.4714164551869017,0.2927305735558006,-0.17868588163110105
MUJER,40-64,RECOLETA,793,4.970613619167718,121.74394186633037,5.824716267339218,-0.32406042918729383,0.14511748682372316,-0.17894294236357067
MUJER,65+,RAUCO,165,6.367830303030303,66.00980181818181,4.903030303030303,0.21393399197101445,-0.3939638809904158,-0.18002988901940134
MUJER,40-64,QUILLOTA,839,5.298741477949941,108.5683253873659,5.259833134684148,-0.19771570435661134,0.01767801530521314,-0.1800376890513982
HOMBRE,0-17,SALAMANCA,37,6.116113513513514,75.77494054054054,5.702702702702703,0.11701113810303755,-0.29951182099996426,-0.18250068289692672
MUJER,0-17,FUTRONO,57,5.6342298245614035,94.92825263157894,4.842105263157895,-0.06853684403723154,-0.11425385036853147,-0.182790694405763
MUJER,0-17,VALLENAR,288,4.898094097222223,124.12591284722222,6.027777777777778,-0.3519838706136354,0.16815679761892793,-0.18382707299470746
HOMBRE,18-39,MELIPILLA,633,5.91145560821485,83.75760268562401,4.63349131121643,0.038208177496925025,-0.22230053857500656,-0.18409236107808152
HOMBRE,40-64,MARCHIHUE,45,6.166522222222222,73.35198444444444,3.2888888888888888,0.1364208720235539,-0.322947555099543,-0.18652668307598907
MUJER,65+,RÍO CLARO,129,6.456372868217055,61.73036511627907,5.596899224806202,0.24802706189759952,-0.4353561871916558,-0.1873291252940563
HOMBRE,0-17,PICHIDEGUA,60,4.680281666666668,132.39659,5.766666666666667,-0.4358519448008635,0.24815386850612292,-0.18769807629474056
HOMBRE,18-39,PAINE,185,5.94150918918919,82.12999729729731,6.859459459459459,0.049780225760281044,-0.23804334429951987,-0.18826311853923883
MUJER,65+,CALAMA,1186,5.8401197301854975,85.9687786677909,7.276559865092748,0.010740494888007815,-0.20091322064178768,-0.19017272575377986
HOMBRE,0-17,COIHUECO,148,5.0820675675675675,116.03780810810811,5.243243243243243,-0.28114539449888604,0.08992563513900202,-0.191219759359884
MUJER,65+,FREIRINA,98,5.856947959183674,84.76352551020408,7.061224489795919,0.017220157937811266,-0.21257087823178397,-0.1953507202939727
HOMBRE,18-39,LOTA,293,5.606036177474403,94.48304300341297,6.017064846416382,-0.07939272989953089,-0.11856008376709824,-0.19795281366662915
MUJER,65+,CALDERA,89,5.330098876404494,105.30158651685394,7.0,-0.1856416247772358,-0.01391910016271811,-0.19956072493995392
HOMBRE,40-64,QUILLÓN,116,5.896349137931034,82.57129396551724,6.801724137931035,0.03239147287984365,-0.2337749585074307,-0.20138348562758707
HOMBRE,18-39,HIJUELAS,52,6.482486538461538,59.190103846153846,3.3846153846153846,0.2580820584273157,-0.4599265406396746,-0.2018444822123589
HOMBRE,65+,POZO ALMONTE,93,6.354915053763441,64.187011827957,6.655913978494624,0.20896101094832006,-0.4115945849058153,-0.20263357395749523
HOMBRE,18-39,CHIGUAYANTE,227,6.370485022026431,62.96334052863436,6.092511013215859,0.21495618418082374,-0.4234303896248595,-0.20847420544403578
HOMBRE,65+,CHAÑARAL,76,5.781872368421053,86.03759078947368,7.75,-0.011687490719658317,-0.2002476441630459,-0.21193513488270424
HOMBRE,40-64,PORTEZUELO,72,5.965031944444444,78.42740416666668,6.388888888888889,0.058837597636641974,-0.27385620456066784,-0.21501860692402586
HOMBRE,0-17,LONGAVÍ,249,4.635286746987952,131.1937032128514,4.93574297188755,-0.4531771142231861,0.23651909933266077,-0.2166580148905253
MUJER,0-17,CHOLCHOL,43,5.686390697674419,89.31958837209302,4.558139534883721,-0.04845244405714327,-0.1685029407465642,-0.21695538480370746
MUJER,40-64,CASABLANCA,263,5.482520912547528,97.36567680608366,5.307984790874524,-0.12695194117007444,-0.09067817562410886,-0.21763011679418331
MUJER,65+,ANDACOLLO,118,5.884234745762712,81.21172542372881,5.364406779661017,0.027726859668767614,-0.24692521198781486,-0.21919835231904725
HOMBRE,40-64,MOLINA,404,6.140461881188119,70.61000618811882,5.537128712871287,0.12638640975885268,-0.34946899039323687,-0.2230825806343842
HOMBRE,18-39,HUALPÉN,433,5.974357736720555,77.01623833718244,5.8891454965357966,0.06242846816901988,-0.28750552623161746,-0.2250770580625976
HOMBRE,18-39,COPIAPO,844,5.557792654028436,93.35791232227488,6.508293838862559,-0.09796876522083746,-0.12944276691307643,-0.2274115321339139
MUJER,65+,COPIAPO,1660,5.812012108433735,82.9352684939759,6.921084337349398,-8.226715679704225e-05,-0.23025446125957705,-0.2303367284163741
HOMBRE,18-39,NATALES,54,5.655316666666666,88.72814814814814,4.388888888888889,-0.06041741378457003,-0.1742235709496869,-0.23464098473425693
HOMBRE,0-17,SAN VICENTE,122,4.4572565573770495,136.41406967213115,5.024590163934426,-0.5217271465228586,0.2870124287162019,-0.23471471780665665
HOMBRE,0-17,ÑUÑOA,518,5.023540347490348,113.73727857142858,4.7915057915057915,-0.3036811387761461,0.06767405633544196,-0.23600708244070415
HOMBRE,0-17,SANTA BÁRBARA,98,5.687727551020408,87.29577346938775,5.224489795918367,-0.04793769237234338,-0.18807803251276858,-0.23601572488511197
HOMBRE,0-17,LA GRANJA,606,4.383547524752475,139.13272326732675,4.429042904290429,-0.5501086057474728,0.31330825919720995,-0.23680034655026283
MUJER,0-17,TUCAPEL,51,4.791676470588236,122.80971960784314,8.019607843137255,-0.3929596835302978,0.15542608622409462,-0.2375335973062032
MUJER,40-64,LA FLORIDA,3219,5.932765517241379,77.05280723827275,4.7185461323392355,0.04641349905089476,-0.28715181819553415,-0.2407383191446394
HOMBRE,18-39,LA SERENA,917,5.668616466739367,87.47497699018538,5.509269356597601,-0.055296362537276225,-0.1863447092924724,-0.24164107182974864
HOMBRE,65+,ANGOL,1002,5.603476846307385,89.73174580838324,6.657684630738523,-0.0803781932894654,-0.164516400462312,-0.2448945937517774
MUJER,0-17,SAN ESTEBAN,76,5.168073684210526,106.89786184210527,7.815789473684211,-0.24802897707142765,0.0015206695188638073,-0.24650830755256384
HOMBRE,0-17,MACUL,522,5.154104789272031,107.42838754789273,5.139846743295019,-0.2534076614469114,0.006652111807008752,-0.24675554963990265
HOMBRE,18-39,LOS VILOS,38,6.136210526315789,68.2745552631579,8.973684210526315,0.12474943731922031,-0.37205834187516673,-0.24730890455594642
MUJER,0-17,SAN JAVIER,186,5.353195161290323,99.36611129032259,6.78494623655914,-0.17674846413753598,-0.07132922797632109,-0.24807769211385705
MUJER,0-17,LINARES,480,5.206397083333333,105.20592937500001,6.69375,-0.23327265819403223,-0.014844331678397034,-0.24811698987242925
MUJER,0-17,QUILICURA,713,5.60275175315568,89.36829719495091,5.956521739130435,-0.08065738840282392,-0.16803181086408708,-0.24868919926691102
MUJER,40-64,FRESIA,112,5.631223214285714,88.20677232142857,6.169642857142857,-0.06969453101134251,-0.17926651219845113,-0.24896104320979365
HOMBRE,65+,CONSTITUCIÓN,701,5.968625106990014,74.75967460770329,7.072753209700428,0.06022113494059635,-0.3093318513672792,-0.24911071642668284
MUJER,65+,MARIQUINA,158,6.37788417721519,58.226977848101264,6.050632911392405,0.21780520842939796,-0.4692422541316026,-0.2514370457022046
MUJER,65+,SAN PABLO,154,6.075758441558441,70.22756753246753,6.701298701298701,0.10147252921865739,-0.35316807955861,-0.2516955503399526
MUJER,65+,SAN ROSENDO,34,6.85735,38.98899117647059,2.735294117647059,0.40242219788675776,-0.6553192288543398,-0.25289703096758204
MUJER,0-17,PARRAL,278,4.607566906474821,127.81875215827338,6.863309352517986,-0.46385056217417653,0.20387531530305272,-0.25997524687112383
MUJER,0-17,PIRQUE,128,5.6667765625,85.649975,4.7890625,-0.05600481257775863,-0.20399680849563118,-0.2600016210733898
MUJER,40-64,PUCHUNCAVÍ,136,6.329646323529412,59.241526470588234,3.8676470588235294,0.19923135623357646,-0.459429161857249,-0.26019780562367256
HOMBRE,40-64,COELEMU,108,5.35783425925926,97.9119574074074,5.703703703703703,-0.17496219229056995,-0.08539434611642245,-0.2603565384069924
MUJER,0-17,LA PINTANA,1053,5.191290978157645,104.54140930674265,5.534662867996201,-0.23908922222723844,-0.021271817363591936,-0.2603610395908304
HOMBRE,0-17,PROVIDENCIA,229,5.6660336244541485,85.64221703056768,4.847161572052402,-0.05629087881827143,-0.2040718464664229,-0.26036272528469434
